TP,TN,FP,FN,total,accuracy,precision,recall,f1,threshold
96,290,140,79,605,0.6380165289256199,0.4067796610169492,0.5485714285714286,0.4671532846715329,0.4698441557596194
95,291,139,80,605,0.6380165289256199,0.405982905982906,0.5428571428571428,0.4645476772616137,0.4810804295784874
94,292,138,81,605,0.6380165289256199,0.4051724137931034,0.5371428571428571,0.4619164619164619,0.5035808566432671
94,292,138,81,605,0.6380165289256199,0.4051724137931034,0.5371428571428571,0.4619164619164619,0.5111418271624795
92,293,137,83,605,0.6363636363636364,0.4017467248908297,0.5257142857142857,0.45544554455445546,0.5260812837080467
92,294,136,83,605,0.6380165289256199,0.40350877192982454,0.5257142857142857,0.4565756823821339,0.528894225718991
91,296,134,84,605,0.6396694214876033,0.40444444444444444,0.52,0.455,0.5485817107728262
90,296,134,85,605,0.6380165289256199,0.4017857142857143,0.5142857142857142,0.45112781954887216,0.571082137837606
90,296,134,85,605,0.6380165289256199,0.4017857142857143,0.5142857142857142,0.45112781954887216,0.5775926237570362
89,297,133,86,605,0.6380165289256199,0.4009009009009009,0.5085714285714286,0.44836272040302266,0.5935825649023856
89,298,132,86,605,0.6396694214876033,0.40271493212669685,0.5085714285714286,0.4494949494949495,0.6160829919671652
88,298,132,87,605,0.6380165289256199,0.4,0.5028571428571429,0.4455696202531646,0.6232379759510094
86,300,130,89,605,0.6380165289256199,0.39814814814814814,0.49142857142857144,0.43989769820971864,0.6330615137743469
79,300,130,96,605,0.6264462809917355,0.37799043062200954,0.4514285714285714,0.4114583333333333,0.6330707669258118
77,300,130,98,605,0.6231404958677685,0.3719806763285024,0.44,0.4031413612565445,0.6366778932257786
77,300,130,98,605,0.6231404958677685,0.3719806763285024,0.44,0.4031413612565445,0.6385834190319448
73,300,130,102,605,0.6165289256198347,0.35960591133004927,0.41714285714285715,0.3862433862433863,0.6544223987960174
71,301,129,104,605,0.6148760330578512,0.355,0.4057142857142857,0.37866666666666665,0.6610838460967244
70,301,129,105,605,0.6132231404958678,0.35175879396984927,0.4,0.37433155080213903,0.6684292550823031
70,304,126,105,605,0.6181818181818182,0.35714285714285715,0.4,0.3773584905660378,0.683584273161504
70,304,126,105,605,0.6181818181818182,0.35714285714285715,0.4,0.3773584905660378,0.7060847002262837
70,305,125,105,605,0.6198347107438017,0.358974358974359,0.4,0.37837837837837845,0.7096674401168053
70,306,124,105,605,0.6214876033057851,0.36082474226804123,0.4,0.37940379403794044,0.7285851272910633
70,307,123,105,605,0.6231404958677685,0.3626943005181347,0.4,0.3804347826086957,0.7510855543558429
70,309,121,105,605,0.6264462809917355,0.36649214659685864,0.4,0.38251366120218583,0.7668493826997361
69,311,119,106,605,0.628099173553719,0.3670212765957447,0.3942857142857143,0.38016528925619836,0.7735859814206225
69,312,118,106,605,0.6297520661157024,0.3689839572192513,0.3942857142857143,0.3812154696132597,0.7814728088922949
68,315,115,107,605,0.6330578512396694,0.37158469945355194,0.38857142857142857,0.3798882681564246,0.7905623240694903
67,315,115,108,605,0.631404958677686,0.36813186813186816,0.38285714285714284,0.37535014005602246,0.7960864084854021
65,316,114,110,605,0.6297520661157024,0.36312849162011174,0.37142857142857144,0.3672316384180791,0.8144392647631216
65,316,114,110,605,0.6297520661157024,0.36312849162011174,0.37142857142857144,0.3672316384180791,0.8185868355501817
64,319,111,111,605,0.6330578512396694,0.3657142857142857,0.3657142857142857,0.36571428571428566,0.8399933578456008
64,319,111,111,605,0.6330578512396694,0.3657142857142857,0.3657142857142857,0.36571428571428566,0.8410872626149614
60,319,111,115,605,0.6264462809917355,0.3508771929824561,0.34285714285714286,0.3468208092485549,0.8477003441480983
56,319,111,119,605,0.6198347107438017,0.33532934131736525,0.32,0.32748538011695905,0.8565052873400234
55,319,111,120,605,0.6181818181818182,0.3313253012048193,0.3142857142857143,0.3225806451612903,0.863587689679741
54,321,109,121,605,0.6198347107438017,0.3312883435582822,0.30857142857142855,0.3195266272189349,0.876256900976168
52,322,108,123,605,0.6181818181818182,0.325,0.29714285714285715,0.3104477611940299,0.8860881167445206
51,322,108,124,605,0.6165289256198347,0.32075471698113206,0.2914285714285714,0.30538922155688625,0.8936597330554218
51,324,106,124,605,0.6198347107438017,0.3248407643312102,0.2914285714285714,0.3072289156626506,0.9085885438093002
51,326,104,124,605,0.6231404958677685,0.32903225806451614,0.2914285714285714,0.3090909090909091,0.9234203878937148
50,327,103,125,605,0.6231404958677685,0.32679738562091504,0.2857142857142857,0.3048780487804878,0.9310889708740798
49,328,102,126,605,0.6231404958677685,0.32450331125827814,0.28,0.3006134969325154,0.9438798880417074
42,328,102,133,605,0.6115702479338843,0.2916666666666667,0.24,0.26332288401253917,0.9440634250640868
41,328,102,134,605,0.6099173553719008,0.2867132867132867,0.2342857142857143,0.2578616352201258,0.9470636115522194
40,328,102,135,605,0.6082644628099173,0.28169014084507044,0.22857142857142856,0.25236593059936907,0.9535893979388596
39,330,100,136,605,0.6099173553719008,0.2805755395683453,0.22285714285714286,0.2484076433121019,0.9690276195282901
39,332,98,136,605,0.6132231404958678,0.2846715328467153,0.22285714285714286,0.25,0.9760898250036392
37,332,98,138,605,0.6099173553719008,0.2740740740740741,0.21142857142857144,0.2387096774193548,0.9835964592319207
